id,is_iceberg
2dcccddb,0.038531
a8c32975,0.000000
d940095f,0.999960
ca389493,0.000000
dbc9cdf1,0.162823
dbb14840,0.924960
d52cfd90,0.284235
b4096333,0.005802
93e8e5ad,0.000234
b0dfd29c,0.001149
cd4b5986,0.159803
aa3a8108,0.999912
254d2238,0.026860
738ee6ba,0.899374
f5af2459,0.000000
809b49f3,0.225658
e3539167,0.033194
a1f32e74,0.997349
b348ac39,0.000001
4db8e0d7,0.003248
d66d465b,0.030717
b10d2bbb,0.020200
01e63d93,0.000000
4b7aada2,0.155264
7583914c,0.067284
caf59295,0.000000
4a9404f6,0.999998
45d719e3,0.000302
71716a82,0.103725
5a0dd3ab,0.989715
c5810d21,0.000001
f678038a,0.000175
e3f2411e,0.001988
070fa8e6,0.012338
fe6e897a,0.032434
05f4931b,0.000000
4ce91a00,1.000000
0246ee0c,0.120607
d0cd49b0,0.000000
d0a8b2f0,0.779331
f108894b,0.002599
156c5a85,1.000000
df33d7b2,0.999953
baa0ec5c,0.001479
243bac76,0.000017
72b7819c,0.393362
3bf4c2f4,0.000000
70b0d042,0.003091
51e2b7ca,0.000019
0dd1212b,0.012650
c721c53c,0.000000
a9028dea,0.000036
7ce9e776,0.000000
6578f35d,0.225862
0ed8cf16,0.000000
447846f7,0.000012
0699c09a,0.000179
d28af579,0.000000
6569075e,0.375933
1ab85794,0.000000
1745f65a,0.014688
857d0e74,0.176934
8a24db5a,0.007950
dbdbfc89,0.999322
bf742a69,0.077530
3fa06975,0.003309
346bee7d,0.000000
1f0f8e85,0.025060
65f5a422,0.009794
ab6e8e04,0.000000
8c5ec9b8,0.000000
33f6b29a,0.999220
0129bddd,0.004696
914dced2,0.660622
4e43ed1c,0.999599
4cabc6b4,0.081417
8c1e831d,0.032407
8e7d4626,0.059212
8f6d47ba,0.376280
fddd6685,0.119209
9ab2d11f,0.067959
d144c4fe,0.000000
d809a3e5,0.007758
888e38cf,0.087143
0cadb51a,0.000062
a3c247d3,0.162641
8d866bfd,1.000000
fc0b7b59,0.011135
bb58f257,0.000011
5abd9ea2,0.000000
f31369c0,0.000006
b2df1546,0.000010
2d955a2f,0.999999
224f31a7,0.080647
7354202b,0.001649
91bdeaa6,0.999990
4af9acf6,0.002245
e78ddb82,0.093696
9c0d19a3,0.978932
ff042ec1,0.000000
89f9dbb6,0.000000
51062fd7,0.005114
81fbf318,0.018674
0226002d,0.000146
af182c5f,0.601790
1a49506e,0.000123
fa530b08,0.000018
aedf4fac,0.000008
0ecfc382,0.099539
6b055252,0.519691
e84e4298,0.980960
5cbebe85,0.019191
f43ac361,0.001672
4c44148d,0.999812
d3320ed0,0.210867
076589f2,0.036476
ea34a408,0.958007
60b2a91b,0.434553
c79f6c3f,0.139192
dd40e451,0.000000
a0bfc4d6,0.002188
c68e8922,0.000000
75b9b3d3,0.000000
09585ae4,0.000008
ade05c36,0.059761
8aa76684,0.994363
6399fe30,0.285154
9b7ad695,0.004450
7f6d3c16,0.897234
8b5497a2,1.000000
b61ac08b,0.001075
70c83161,0.033716
f41de0c7,0.001879
01172550,0.003366
878baaa6,0.000000
a71ac38d,0.369590
3e61c5e1,0.996387
2d10aadc,0.000001
b3027c0a,0.000000
2b76b075,0.015980
c47fc129,0.003022
bb478cae,0.395761
b3c9e845,1.000000
4b1b2a61,0.006335
14b311f6,0.261509
e5c8e775,0.003265
566c86ca,0.016810
149b5e89,0.000000
f2aaa705,0.000395
6b7e4a08,0.047685
ebb4f679,0.067385
5a17b824,0.040686
2c407095,0.000000
93e299b6,0.660343
dee0c66e,0.309045
3f9d7570,0.007423
3be9624f,0.997443
e9ee98da,0.765503
e73d6bae,0.000000
f0ccd2ed,0.000000
1a6fd33e,0.807073
c4be528d,0.000000
9568e398,0.000208
319842ec,0.000000
6eb11771,0.000003
f902ef9a,0.000000
7d324378,0.998951
1d0c5e40,0.993258
674b40ff,0.492078
fb24d7d7,0.002706
bc1540d3,0.023150
6ee01efd,0.002214
27c82155,0.000019
b26da393,0.533248
13a05958,0.001961
2f077a39,0.009859
a6ab4353,0.591323
518ca536,0.000000
75f5fe9c,0.027114
c6e42e94,0.009690
5f2bae34,0.000089
2b6e8231,0.073498
b37e6922,0.000110
08608737,0.000525
0712e0b2,0.002161
acbd4462,1.000000
16a25321,0.000211
abb85c83,0.002903
621fc582,0.000635
2b692382,0.000000
fcf645f5,0.001416
8dc77e3e,0.000127
a6a980c5,0.000000
c835f175,0.005264
4d1fc845,0.981358
6f2dc077,0.088816
9ba185f6,0.090878
4e5f188f,0.010376
a495efac,0.001072
1f3d6cbd,0.007398
0f6372d9,0.195080
830e6f72,0.000142
84922e32,0.006598
b7d95c92,0.000000
18d29c0b,0.000000
d337c39b,0.000000
0fecb752,0.986023
e59ce961,0.000000
3131bac2,0.986777
85cd075b,0.582158
53eae829,0.016178
c52d4735,0.876906
8d0dff4e,0.000000
af396578,0.195742
81b71a3e,0.000001
b081a6be,0.000162
a298e472,0.003196
2c3040d5,0.000000
777e918e,0.631186
8f140837,0.022455
69e74507,0.999234
d2fa49dd,0.005609
e4b8a658,0.002326
b22b7bb0,0.001772
e28e413d,0.000406
d79a5b42,0.685793
8d05dd93,0.012984
655b528c,0.570645
fef22c11,0.545401
11ce85c7,0.995246
2abdf225,0.071891
691e57a6,0.003309
5edf8257,0.262858
2e3e6525,0.169592
5e1e95ef,0.067628
2d6baf47,0.003146
ea692aeb,0.000000
326ea4da,0.000000
2c2144a8,0.110034
995f5f0a,0.009879
b10fdf53,0.293171
3dc110b0,0.026697
1e423da1,0.049869
e415b627,0.003432
f905d8be,0.005606
ebe75960,0.000131
9887d0d7,0.000000
d20fc497,0.670524
57cc8d82,0.061955
19c1c0a3,0.000197
bd5242b8,0.012121
a93c966a,0.000034
69f7ee7c,0.717078
400c030f,0.000006
f7cf59db,0.000000
9057f177,0.000000
f874aa96,0.465687
3d2b2f65,0.000000
b1a9889f,1.000000
5638800a,0.273782
6cc3de85,0.999996
c45a6f9a,0.000000
719dcb55,0.066658
abc29c67,1.000000
0d8454bf,0.979150
da9b4543,0.000000
f5643fec,0.210127
d8f178ad,0.000247
6813bfff,0.265178
f517bc3c,0.014809
c1254561,0.010860
fb1ed800,0.000001
42cd718d,0.175000
3a3f1352,0.977672
531c29eb,0.000000
f6383a5e,0.479205
9927fa32,0.000000
de4e8cd1,0.000390
0df14296,0.999491
9604cf33,0.000354
3ae2ee8a,0.000000
95996594,0.000000
2908036d,0.302030
59b96076,0.099227
1b511fe9,0.031483
52e0670a,0.998465
8b045c21,0.007872
d818079e,0.999986
0e359c0e,0.000001
9f68e110,0.000067
2257324c,0.003267
6d5c700c,0.057116
ac3efb70,0.000465
c17b7dbe,0.000578
9cbbe5f8,0.000001
2f7d1ca6,0.000122
2a773c6b,0.001300
4aa51844,0.405593
50414b6c,0.000000
fa708c94,0.999962
4ffb2214,0.045068
f080f2fd,0.001562
7686a991,0.668577
210584fa,0.000000
314a0c60,0.007547
652738be,0.000000
97328fb4,0.000000
1ffc4b1b,0.535048
285775b5,0.000457
fae7c37d,0.097252
95faa6e2,0.013694
2cc92463,0.000378
be0a4884,0.017552
0ec6cc07,0.000000
7addeb4a,0.000711
7078e35a,0.000068
00bb722d,0.000007
fb6d9aaa,0.016739
8739c78f,0.010588
b80307d7,0.000000
d6aba752,0.005884
239e313f,0.000000
71cd2877,0.000299
b870c6ec,0.057164
148f600c,0.235157
f2de5d65,0.320782
9c48afc7,0.000000
888d5190,0.145416
c2d79443,0.000009
07458d5d,0.000001
80eedd13,0.000225
281ec65c,0.000053
2d85da71,0.999590
88e6d0b1,0.040977
b2bd9d8e,0.999758
38a978ce,0.999557
23ff220a,0.203479
db055794,0.000035
e1707308,0.008265
83a3aeef,0.523203
7e15b042,0.000725
0bd24025,0.000700
ffd5b968,0.000000
bbbeb3f3,0.005653
8b8867f6,0.004806
e194338e,0.964330
6f151f1d,0.999997
195dca0c,0.999751
f53d80c7,0.000059
11e40b77,1.000000
68ef9a7b,0.999542
9e71b979,0.000000
468c860e,0.999547
db924274,0.000000
bd440b55,0.000000
00aa3cc0,0.263150
4a12a86b,0.000030
2c6d8b37,0.000265
e3627025,0.201104
be761ffe,0.005335
b0656196,0.167637
ece21805,0.171491
588abb8a,0.000000
6cbbefe2,0.236957
4b8bfbee,0.991260
6e92fb57,0.000022
9a44a5f2,0.000000
4f0b2b92,0.674725
1505b82b,0.438144
7d466bf9,0.209516
576c6542,0.000023
8291657d,0.080895
f511d824,0.999642
4d47c4c7,0.230426
fa54293b,0.302784
01b9a8b1,0.001341
c28c7b2c,0.002122
584ce991,0.933530
f3f4b189,0.133683
7198ab97,0.000000
5e72d0b6,0.012492
f6515d3b,0.205266
8bc9742d,0.997009
22c36469,0.000798
7fcfd569,1.000000
80a85ac1,0.011738
76ba4556,0.046562
bb77bbf5,0.204812
3f73ab1e,0.999919
097e911c,0.000001
e10f4392,0.000390
806d5b36,0.976164
3d39d621,0.000000
fde36964,0.006730
e0f2ae24,0.034744
f6988945,0.060290
3b11719a,0.000000
0deb60e7,0.000035
c0b9e68a,0.000000
3494a0d1,0.000012
acbb9196,0.000000
52986021,0.565532
d544ca63,0.000000
65f12c9d,0.000000
b2481ac9,0.000001
c243a8fa,0.000000
72d75152,0.000052
8bab8f93,0.284357
cd4e72c6,0.000000
650ce31e,0.000000
b7e02cd3,1.000000
31c6cf57,0.024288
a602c92d,0.020401
b00d875e,0.000304
b9fe2749,0.000000
24ec82b4,1.000000
b4e44ab4,0.000000
5cac86aa,0.847248
521c5d2b,0.000488
edc2db0b,0.002644
99042dbf,0.250291
284a1e3b,0.099762
2b162deb,0.011558
7b2d72ff,0.634922
98976b64,0.999999
df369406,0.000000
ba529f7f,0.934425
0ee35685,0.000000
5c9153a7,0.155922
c34bfffa,0.000002
7f2f2bef,0.087256
36b6304f,0.000011
8500f7a8,0.347331
31edcffe,0.009944
b17fc779,0.276077
b1301f39,0.188677
78f1eb1c,0.071242
29fd91a7,0.000000
7fc4ec36,0.115565
6d519a8f,0.284414
b98b48fe,0.338514
00798379,1.000000
b182e233,0.000000
72481332,0.028438
a3dd6b46,0.499361
55e1a2fa,0.000000
ca167f7e,0.651619
a2f6fc60,0.240789
c12ce38d,0.000217
41cc3cf1,0.582497
75d15e82,0.999342
3ea7f47e,1.000000
f78236c5,0.033236
23e4de19,1.000000
46bb840e,0.924178
0163756d,0.000000
760c3340,0.001248
f657d0b3,0.131053
2834e5e7,0.996618
e1c188b9,0.001519
ebc4685b,0.912693
dad4ec14,0.125130
598af27d,0.002799
b4dc7f97,0.002805
720f420d,0.274007
c76d8118,0.000000
b471c603,0.000000
d7f44170,0.000000
c9b9f79f,0.000378
ab4da4fb,0.000117
178aa124,0.001548
8c5d18fd,0.000000
cf2a2fc7,0.000000
2e246f9f,0.000000
2ba7907a,0.000000
f214540a,0.011655
03d3ec95,0.000000
63d2d8ae,0.171705
baaaa0bb,0.997124
156bd669,0.999986
cec57749,0.000111
451cf7a1,0.035670
67ee7a39,0.000003
0e8a2a9a,0.000000
a52e73bd,0.153433
e6ac7aee,0.999982
7a85f62a,0.023551
43a086e4,0.014380
32136d23,0.000000
e7f5ccba,0.457227
58476959,0.004957
8ccec255,1.000000
4b22ad9f,0.000466
a1401886,0.204581
2686bacc,0.001162
2989e2e0,0.072299
b77deb16,0.031325
08493b52,0.000000
23d82bac,0.885419
9ac4b71e,0.965022
e6ddc0f5,0.003105
17832ef4,0.424728
ed60af4f,0.000395
aaa95c59,0.103564
f9a48982,0.000000
316eab1d,0.000000
2a57d8ad,0.001344
6f19f77d,0.362567
8da56219,0.000000
67fb6867,0.602631
ce92720e,0.000000
2893de1d,0.058137
257e9545,0.000108
f3dd39cf,0.003160
5b6ac9d0,0.000000
71d93ab6,0.000000
ba6f3747,0.221584
22c4a251,1.000000
663a0e81,0.389018
006abe61,0.000008
73101c44,0.459266
6532ea43,0.003408
6b212e40,0.007549
ba767a4e,0.007287
b68fda7b,0.638342
8c7e4855,0.004575
6e303b94,0.000000
973c63c0,0.000077
91bc8a61,0.000000
b9d42d7e,0.072752
1e50c3f4,0.973623
e6515685,1.000000
c0d02666,0.004353
420c7bc4,0.000948
35d0788a,0.001068
56f15158,0.000000
f0a0586b,0.104468
ee809167,0.813373
83f5d9e4,0.997823
e897ba70,0.007236
da4f1697,0.149443
6a5c8da8,0.999680
b352e469,0.036575
e7fc4119,0.000170
95906de0,0.032311
f6a9fa75,0.994444
f0e65285,0.000321
00ba1b5a,0.197058
c6452bbc,0.000005
10841913,0.000000
55a784b5,0.000000
37d789ea,0.339716
6e7afade,0.241321
98cf7b29,1.000000
81f2879e,0.000000
6ac9185e,0.018553
37799494,0.000251
37cfb516,1.000000
3999e2a6,0.995655
571a73c4,0.000034
5c946fa7,0.171594
293d4dcf,0.136809
92165d7c,0.934365
4af76897,0.999720
fb33d700,0.027651
86e22626,0.098071
da603904,0.010061
c85e38bf,0.000000
8046c7d3,0.695735
115f4b3c,0.000439
1b513356,0.001348
aeff3630,0.010344
707505e3,0.000000
2494f3db,0.000000
8711f61e,0.008020
381bdd01,0.000000
efc85238,0.013419
ea62c1f2,0.998545
738bc412,0.004067
b6357cd7,0.001002
dcbd2946,0.000758
60d6c35b,0.974633
a66ab78b,0.903541
1a71e92f,0.000001
9adc2c2a,0.282700
00503faa,0.000000
cddbbe52,0.998950
bda9d3f7,0.795401
a3396076,0.000000
f96b8060,0.002137
1f692c31,0.000000
80fc2b4c,0.009257
bcde0042,0.077241
00abc1a2,0.999435
19dd8b45,0.000000
21c789c0,0.001821
47a552ec,0.000000
7817f1f6,0.025006
3a9d0cd3,0.000034
6a461834,0.000005
9bebaa19,0.999875
f1c137fc,0.006553
c10a2b86,0.003420
f7078526,0.998522
ca783374,0.260235
8288ecbc,0.960999
6c8cc252,0.352949
d0d8eac7,0.000005
ca13b8fc,0.999986
b6f813a0,0.000000
a7f9dd0c,1.000000
2b3dce68,0.000000
d3ddf42a,0.964539
ad975bfd,0.999974
d6684c82,0.000397
cff528a7,0.007958
f320ea1f,0.007428
d70f80d8,0.002571
301e2089,0.998995
f2101db5,0.060632
e9609fde,0.000000
6b06f3d4,0.081949
dc5f06a5,0.110312
ad3b1c8d,0.432532
87fa851f,0.001301
edfe0d9e,0.001859
484e7e3f,0.219102
747fc25f,0.000000
06e201c9,0.235534
6a7b7b16,0.030828
76f51088,0.999629
0c6ce303,0.833288
a8750a23,0.971795
005d1a8d,0.999912
7f0be083,0.000000
7a0f2f2f,0.429305
e1f9257f,0.001847
a6fb4681,0.996534
c1c7e9be,0.000000
ac869afa,0.962052
e99c19c1,0.953240
bbef7d99,1.000000
37e2e959,0.991480
cbcaf60b,0.000000
87e7af15,1.000000
343c2321,0.286095
86bceac5,0.001787
4ab48f91,0.532760
5f483683,0.000002
08d13069,0.998370
c35ffbea,0.826461
fe432129,0.000457
f5f77552,0.027143
59eef4b5,0.999959
8a9683f3,0.003288
3469718e,0.355145
403b44fb,0.614056
41b9e7ec,0.000000
41f2ae81,0.000000
f08c166b,0.000000
6b2ff695,1.000000
80896ecf,0.011584
ae4686ff,0.000041
c7f2e193,0.000733
f225df4e,0.000003
c1746a28,0.003426
b784e5eb,0.007622
c3dde492,0.000424
1f8ded3b,0.409535
c94ccf7c,0.000000
cb094c48,0.000032
a3c7ad85,0.000000
50e04b40,0.907648
1e4c051e,0.000000
8988d5d3,0.000001
c642619f,0.003726
c6acb363,0.000085
8be4b652,0.007505
44dca4a2,0.022198
f907ebd5,0.016518
f7dd1654,0.002450
0c758a71,0.563749
f9b8bbb3,0.098011
7c70db2c,0.000000
c8dc61a5,0.281288
85d93789,0.000005
dca344ad,0.330827
af2fbdce,0.242413
8b83889a,0.007054
78dfc07d,0.000000
4e94be53,1.000000
0e817454,0.031293
dfe6fa99,0.000009
3edc1cc0,0.016834
8c6dbe7d,0.105254
bdf32d47,0.010269
2760f741,0.993411
ef55d0c0,0.000153
8fcfa985,0.999988
60161993,1.000000
25ad6a48,0.013451
696f6720,0.000000
04362967,0.990608
5258c583,0.996142
f879fe70,0.077914
2439dfdc,0.000000
ac950d25,1.000000
e6959965,0.000024
19a32064,0.051787
5d50c406,0.056021
dcec8355,0.010003
5c8d42bb,0.009790
51c63020,0.000010
084e91db,0.273262
6b8a360a,0.011131
9472ba7d,0.049749
44a04f77,0.058708
942e9022,0.000000
527e6832,0.000090
9e227218,0.001907
604418cf,0.985561
1cb56f66,0.000000
0c6632d8,0.945886
f4a5d0a4,0.986897
dfdc63d6,0.029595
30aa34b3,0.037745
17e1ddd6,0.999602
d537c796,0.858820
c767fce2,0.000000
b99a21ba,0.000002
ba1b5388,0.424383
cecd5499,0.000000
bb76f9a9,0.000114
65c7d23c,0.000000
ec5777c1,0.000000
5e6863d7,0.127029
d8776c31,0.214487
d2259acc,0.000002
d99d01b1,0.000487
b7baff6a,0.464224
a6bf99c2,0.000346
b01fdaf1,0.000021
dd8ad5ed,0.977443
9cff4ede,0.999443
14ab6ce9,0.059633
d0868f38,0.009287
7351accf,0.000021
8469d948,0.062150
9cc731e6,0.766715
c991b886,0.999948
15c427d5,0.000012
7c7afc5f,0.106917
99cd0a99,0.000001
1d4e77b5,0.116584
ff2d1583,0.058519
1041e785,0.060341
0ce1b293,1.000000
8ba6ac8b,0.000000
7c0d1b8c,0.000052
b8365041,0.000002
844e0e89,0.999721
f9075b74,0.999849
26758b1d,0.000001
c071ddaa,0.024067
e5664562,0.002340
5ab278a3,0.000000
9135a187,0.000019
199b3b1c,0.000216
99772654,0.000669
fefe466b,0.000000
0a0a0a22,0.044569
765bfc2a,0.000039
65c8d6d5,0.199807
cc895cb8,0.016062
73664654,0.122999
b3a8a04e,0.000003
da02c8c5,0.000000
5359feb3,0.000636
72201aa5,0.000120
a0f90d86,0.000023
6636f228,0.998785
505fec03,0.006575
6bc192b8,0.966942
3cf96637,0.000000
8b118095,0.000000
5ee7a2d0,0.000000
777c5dd0,0.000000
fb470e0f,0.000005
3dd51326,0.098086
274ddcfb,0.000647
40e0e281,0.052586
4ee8792b,0.000000
b7073f4b,0.517277
57746572,0.036238
c663ce18,0.000006
8e4a1245,0.015827
61a8d153,0.001117
f542678c,0.000177
b5634a66,0.058852
2f45d195,0.000000
292f4a29,0.000000
1c05dc2a,0.021934
d55bd660,0.119355
f4a5f0d1,0.000000
431c633e,0.429204
f405840f,0.003640
b99f6ab7,0.000968
c5a74119,0.999904
11a31337,1.000000
766b2fed,0.000000
8c4798af,0.022460
85a25590,0.000020
5cc7453a,0.001345
bf6837a6,0.999462
027d40aa,0.996724
fed054e5,0.008240
8caa268c,0.000043
def46fec,0.010256
4b85d4b5,0.019463
20eb4bf0,0.104487
38511b3d,0.000000
f89f4fd5,0.004580
9364c592,0.999379
9dadbf56,0.127410
9f2f6c98,0.000000
a401ce15,0.000000
d4dbb7bc,0.895210
630ce8fc,1.000000
cb11a60d,0.018051
5b401901,0.000000
3db072ff,0.001533
13a62b30,0.255202
af587b12,0.555469
cb657124,0.003238
8fc19121,0.999985
a115756d,1.000000
927737e3,0.000000
756a273b,0.000513
a488956f,0.000000
378606db,0.000000
3e01d989,0.686573
a7831a63,0.000000
7321a6b9,0.000003
c1cb7c8f,0.000353
b2fc2d63,0.813594
131c0fd8,0.000000
03f9ac23,0.240345
23b33e7e,0.165092
1c5a5994,0.106405
f421dd8f,0.000855
cb80fc56,0.171715
d23e670b,0.000000
9eb861ae,0.000430
bcf6e92a,0.000000
0961bca0,1.000000
abf98bd1,0.000016
c17bd57a,0.006329
016a5124,0.049282
f467e65d,0.000000
1fb7792c,0.000991
54ac93c7,0.000000
fc1743ea,0.001736
59f38354,0.873584
24affc51,0.027939
765d7238,0.018773
821b5dfe,0.079338
5b51ab9a,0.285741
6723d8cd,0.046641
226b6db8,0.422865
923d35b6,0.000486
33e97dee,0.956667
aecdac56,0.130660
d55660ed,0.009951
3f5b7972,0.999431
c7913f57,0.056366
1e6d2b43,1.000000
46b2fa10,1.000000
cce54f1a,0.999998
30bc12f5,0.000094
c51afc45,0.000000
6d7f70d5,0.001213
ee91ab54,0.000000
28ab6815,0.000000
1aa1b7f9,0.819641
751314d0,0.999688
2331401b,0.012708
0c392e3f,0.417843
54d448c5,0.000000
a260dcfb,0.000066
fb15f329,0.999991
8ae39645,0.999907
6cd21507,0.011277
4f0dc232,0.207610
b0957592,0.001238
27ac258a,0.999906
9548cb6b,0.000012
f53292ca,0.000000
9d4bd354,0.000036
87e50f45,0.000757
678947ea,0.341486
5cc342c7,0.320519
64b4b92f,0.000000
60c50aa3,0.108045
9a424825,0.000000
e077b520,0.995730
3ee12ffc,0.000000
3face647,0.001947
0e7cae84,0.008466
8dbef7f5,0.000001
6aef926a,0.003526
b0175929,0.000000
fcf0751d,0.217570
5b2373bd,0.089691
bb18d6ef,0.003618
4f3b0838,0.002664
518e7a7e,0.000227
83c64191,0.001106
38599a8c,0.001239
475e772b,0.160081
dd180e4c,0.013499
e3af1bf5,0.981312
d6a485cd,0.007248
af3c091e,0.000000
0ce5e063,0.000000
57b8fe56,0.000000
a4e1f1c4,0.050088
945d3f45,0.000001
9a62a2cc,0.072710
231fadd0,1.000000
f890cc62,0.000244
6ac5eb8d,0.019313
2d89ebf8,0.004895
365d70d2,0.000585
400de3d2,0.000319
9f7ad958,0.000000
287e19f8,0.083734
16c0f215,0.000003
3fefa1f3,0.043911
c5ef001f,0.998463
ddfcc6b1,1.000000
dd844bf3,0.000227
892013d2,0.000000
cde05d3e,0.000171
992a9418,0.577146
53fcfcec,0.000000
9f8d1ff8,0.053379
d75a080c,0.007297
56caf0de,0.002340
a55b7d16,0.000113
fa9492ce,0.000001
144c9f99,0.000000
dcc94dd6,0.999979
f58fb670,0.999557
78241e5f,0.000000
a6c9326c,0.446113
6c791d8f,0.974613
45bff101,0.003492
82b0e16b,0.460821
16826224,1.000000
66d22c69,0.000000
2aa7cc01,0.997945
de847081,0.144281
aeb4a10b,0.000000
c72a3058,0.079038
1c778daa,0.007834
93eeaae1,0.000100
e69e7680,0.403363
97591ef3,1.000000
2eb5ca8f,0.000000
b987621c,0.999987
6cd16cdd,0.160339
edfc7b50,0.999808
1f2cd5e5,0.999969
63328484,0.001245
45faaa16,0.024093
909e1a51,0.076694
e3aa7e37,0.197935
573e4bb0,0.000376
a0f1e6dd,0.000009
bedb4150,0.999999
8dffc2fd,0.006315
f9a2b3fd,0.006360
556ca1d0,0.353287
d9886e3b,0.087695
d02a09c2,0.000000
79c32b2b,0.011850
bfe30556,0.999099
c4fa8451,0.000000
3da2b0ec,0.011056
b27fb3bc,0.000000
c549db7d,0.247368
81375d18,0.000000
cc0a4c2d,0.628229
218d6ec1,0.023542
ce62ef9d,0.000349
99ecb476,0.000000
e43e8110,0.000010
17e5eea0,0.153792
f991c964,0.293556
fe4d781b,1.000000
39173920,0.064053
266a909a,0.999982
832554fe,0.999023
c7597eb8,0.997886
65664217,0.157975
33a6ea60,0.000157
090a04aa,0.000000
86e094f5,0.000000
4d812943,0.999996
a2e1a8d8,0.016557
30af74a7,0.977625
aadff1eb,0.745388
dd9d9a21,0.471957
80535e15,0.005320
562addc3,0.186190
ccc5fdf6,0.000001
6c08394b,0.699275
3611d417,0.011333
2730a9a7,1.000000
87ee6f50,0.000000
41b1d556,0.001027
8cbd0464,0.129803
115ede88,0.999998
32a4759e,0.249908
3e45b0e4,0.004374
66293730,0.999983
89ac5690,0.469821
be0ec8fe,0.000023
f43c7c78,0.002693
ae762a56,0.999935
778b0270,0.000008
8d36092f,0.992293
0e064722,0.000000
9563d4c7,0.973594
733cf593,0.032295
0abd69a7,0.105788
bb38c4e8,0.000067
8b2eac97,0.045436
aec852c9,0.000007
cd6b92a4,0.007538
538a4d38,0.002167
7989134c,0.001402
1fc98713,0.000000
95965fcb,0.000589
a567dd8c,0.999969
5efe35c5,0.129617
33067406,0.031458
313d8e57,0.001739
1c36c858,0.001444
c19ab1e6,0.000000
c4947b2a,0.004128
b3f66953,0.999853
8bdd8496,0.022477
4febdca3,0.931489
8a41ed62,0.017727
d6b6ca61,0.999327
52ced630,0.001895
43a9c683,0.003365
d623e6f9,0.061104
fb7cd74b,0.000000
11c4764d,0.000011
f5f1a311,0.999520
3cd6dd28,0.519868
c155dcb6,0.000000
14e09953,0.000000
24efa36c,0.000393
a2cfe931,1.000000
e3aaf250,0.999944
bd60424c,0.002428
78c39702,1.000000
cd25f264,0.000006
4dd2926a,0.025242
6c34da5f,0.969240
39e598b2,0.000000
714d7c54,0.000000
8986351c,0.000000
782b40b0,0.956598
f5ed3e6c,0.192359
d40b09f6,1.000000
9e5a9cc1,0.000001
2d662772,0.131025
fc226b34,0.000000
b8e9f1c4,0.000000
21e607e2,0.000001
66414b26,0.065529
db5ed1b8,0.259741
d0306d5b,0.000001
819c8178,0.992464
8d0aee2d,0.003359
1f9a7268,0.002158
5d58ad56,0.017622
773b5537,0.000900
e576235c,0.262983
3c62de40,0.994878
a163f4a8,0.000000
f1198dd7,0.000000
4e9b3d7c,0.999568
f9e02c64,0.997352
d93d85fe,0.011394
edd6cae5,0.000000
aa764494,0.000000
2b02decd,0.001925
272558c0,0.006478
462e6cb3,0.000001
9d74f2ca,0.037671
93085817,0.000000
0b5fadf3,0.000354
55499544,0.998272
626cc2e8,0.928021
5c3ca9ed,0.995613
053e4112,0.221143
515ac894,0.000000
94802178,0.000062
59ca07ec,0.083297
1c9dcd7f,0.000002
d1e5eb89,0.006195
4de90ad9,0.076618
1f8d1267,0.000058
8d580e34,0.000000
8bf70c95,0.000490
cc8decf1,0.003325
3ce3d733,0.000000
b6c604da,0.000001
5330879e,0.000000
bc495c69,0.990527
b252cfd1,0.000001
154c1ec1,0.076658
9debef36,0.999999
b85f0ca9,0.942771
9457c74d,0.000000
154bd54f,0.000174
0e1530d8,0.999993
fd083ad5,1.000000
fe8ad320,0.000702
4e9ed740,0.120456
aaabf68d,0.080958
d96b736e,0.000372
c59701d9,0.000000
2eab1c5c,1.000000
88598e79,0.000003
152266ae,0.393924
906ffcd2,0.854630
d7e148f6,0.006460
d8235f63,0.000039
80985fd7,0.003509
8dac29ff,0.013543
cc4890f3,0.988125
7373120e,0.005847
6b420c6d,0.177198
54cd85c6,0.013806
8617be1b,0.001141
0df9818b,0.001180
ab86845f,0.999885
661a8547,0.039309
4bd5eb35,0.000060
eb9e1acc,0.010487
4d47b782,0.000000
b020f20a,0.001610
e7fd2f29,0.978042
a6d7f281,0.001941
45b7ed4e,0.000000
4d8d8b6a,0.999564
5dc7c9d7,0.000000
bfdaf170,0.000048
e3227465,0.066199
fb1dd7a3,0.191829
2902b6c5,0.000000
9e4acf9b,0.376594
ad2a0a07,0.346630
9cb2eca6,0.000000
34492ffb,0.041408
9c1b12f6,0.000006
75c2fec3,0.002048
03837b79,0.000131
5f99f309,0.002937
39db1f79,0.000000
80cebd47,0.000007
00542824,0.000000
ac2c2895,0.063750
c3cc385e,0.999995
fbffa21a,0.303536
af8e517a,0.009829
cfadc57d,0.000071
6338f274,1.000000
4ad5e9f0,0.000171
40677f7e,0.870311
c8588213,0.000052
0e8aaa90,0.003158
b0367c51,0.000000
d924c6ed,0.002895
a1c2cb84,0.000017
84626a3a,0.302341
f9be4a75,0.000001
35f72122,0.000045
77f6f281,0.144288
d15d08e2,0.999494
82062544,0.000755
1843568d,0.000095
9bb8bdd7,0.000000
ae352427,0.000073
28305102,0.999965
4cd036db,0.000000
947a62fb,0.013942
39f9fcf2,0.568070
5b2f2ba2,0.012065
06d8a692,0.997452
90c8c866,0.999662
0df3930f,0.004680
74e81de3,0.998384
c85e200c,0.990458
2bfd17e2,0.003036
8c49a5b7,0.002384
39b4449c,0.941636
a09113e1,0.000000
37e20120,0.953908
